columna_pca,componente,correlacion_columna_score
nivelaprob_desc__doctorado,PC7,0.004254522353009934
nivelaprob_desc__doctorado,PC8,-0.024474584469348238
nivelaprob_desc__doctorado,PC9,0.007436654436152892
nivelaprob_desc__doctorado,PC10,-0.006971884486511024
nivelaprob_desc__doctorado,PC11,0.0004152444582124903
nivelaprob_desc__doctorado,PC12,0.00014102500269166614
nivelaprob_desc__doctorado,PC13,-0.0017839170972154767
nivelaprob_desc__doctorado,PC14,-0.005496412322190071
nivelaprob_desc__doctorado,PC15,0.0045471078162826715
nivelaprob_desc__doctorado,PC16,0.008719242740711109
nivelaprob_desc__doctorado,PC17,0.01649174782763471
nivelaprob_desc__doctorado,PC18,0.031727066638463954
nivelaprob_desc__doctorado,PC19,-0.005593597332161396
nivelaprob_desc__doctorado,PC20,0.008891208645085245
nivelaprob_desc__doctorado,PC21,0.003515112472066508
nivelaprob_desc__doctorado,PC22,-0.01321410638239692
nivelaprob_desc__doctorado,PC23,0.00633625877128234
nivelaprob_desc__doctorado,PC24,-0.013550975531925906
nivelaprob_desc__doctorado,PC25,-0.005430841272232658
nivelaprob_desc__doctorado,PC26,-0.02740448892776856
nivelaprob_desc__doctorado,PC27,0.06393168041223764
nivelaprob_desc__doctorado,PC28,-0.005498108096830902
nivelaprob_desc__doctorado,PC29,0.04956852354373216
nivelaprob_desc__doctorado,PC30,0.017081555955003713
nivelaprob_desc__doctorado,PC31,0.16424920889654027
nivelaprob_desc__doctorado,PC32,0.05488708146899314
nivelaprob_desc__doctorado,PC33,-0.009422070616023763
nivelaprob_desc__doctorado,PC34,-0.0930570825986711
nivelaprob_desc__doctorado,PC35,0.004569961846105963
nivelaprob_desc__doctorado,PC36,0.001878443768021779
nivelaprob_desc__doctorado,PC37,-0.01035261300700396
nivelaprob_desc__doctorado,PC38,0.026362356607565977
nivelaprob_desc__doctorado,PC39,-0.3292023103011263
nivelaprob_desc__doctorado,PC40,-0.1899675879918949
nivelaprob_desc__doctorado,PC41,-0.0539873511449752
nivelaprob_desc__doctorado,PC42,-0.04698853404986171
nivelaprob_desc__doctorado,PC43,-0.03281217562054679
nivelaprob_desc__doctorado,PC44,0.31271953619272885
nivelaprob_desc__doctorado,PC45,0.07991635014448942
nivelaprob_desc__doctorado,PC46,0.7899199944976508
nivelaprob_desc__doctorado,PC47,0.035358272748333995
nivelaprob_desc__doctorado,PC48,0.25456316232252113
nivelaprob_desc__doctorado,PC49,0.009227205417426521
nivelaprob_desc__doctorado,PC50,0.002260932370274212
nivelaprob_desc__doctorado,PC51,0.0011769151127652433
nivelaprob_desc__doctorado,PC52,-0.0004255329953878876
nivelaprob_desc__doctorado,PC53,-0.029769413014057108
nivelaprob_desc__doctorado,PC54,-0.0032529355665844944
nivelaprob_desc__doctorado,PC55,-2.9859123110940414e-05
nivelaprob_desc__doctorado,PC56,0.014240901459441
nivelaprob_desc__doctorado,PC57,8.77465280114082e-05
nivelaprob_desc__doctorado,PC58,-5.206280567312471e-05
nivelaprob_desc__doctorado,PC59,-7.818503247565771e-05
nivelaprob_desc__doctorado,PC60,-7.048349413340455e-05
nivelaprob_desc__doctorado,PC61,-3.755811793446226e-07
nivelaprob_desc__doctorado,PC62,-7.853115494821571e-07
nivelaprob_desc__doctorado,PC63,2.7951660939942634e-06
nivelaprob_desc__doctorado,PC64,-5.581861070527254e-07
nivelaprob_desc__doctorado,PC65,-2.631642065090591e-06
nivelaprob_desc__doctorado,PC66,1.3653989945735072e-06
nivelaprob_desc__doctorado,PC67,-5.80695511013942e-16
nivelaprob_desc__doctorado,PC68,-2.103093165213333e-16
nivelaprob_desc__doctorado,PC69,-1.3786977248318944e-15
nivelaprob_desc__doctorado,PC70,2.197472170588172e-15
nivelaprob_desc__doctorado,PC71,3.755501318567488e-16
nivelaprob_desc__doctorado,PC72,-7.867572580848314e-16
nivelaprob_desc__doctorado,PC73,2.7568715627258516e-16
nivelaprob_desc__doctorado,PC74,-8.94334846262282e-16
nivelaprob_desc__doctorado,PC75,2.0833464467589783e-16
nivelaprob_desc__doctorado,PC76,-4.07386090618822e-17
nivelaprob_desc__doctorado,PC77,-1.917402400719805e-16
nivelaprob_desc__especialidad,PC1,-0.021666918901820334
nivelaprob_desc__especialidad,PC2,0.012917485022275917
nivelaprob_desc__especialidad,PC3,-0.013741551811058192
nivelaprob_desc__especialidad,PC4,0.012441163426686374
nivelaprob_desc__especialidad,PC5,0.013850118958269719
nivelaprob_desc__especialidad,PC6,0.02886212825675573
nivelaprob_desc__especialidad,PC7,-0.009179486904342426
nivelaprob_desc__especialidad,PC8,-0.013948959424364244
nivelaprob_desc__especialidad,PC9,0.006336449007717892
nivelaprob_desc__especialidad,PC10,-0.0036738523452716954
nivelaprob_desc__especialidad,PC11,-0.00016691361386470663
nivelaprob_desc__especialidad,PC12,-0.008650205674935782
nivelaprob_desc__especialidad,PC13,-0.007175773690873761
nivelaprob_desc__especialidad,PC14,-0.005603165283467423
nivelaprob_desc__especialidad,PC15,0.009314455827485647
nivelaprob_desc__especialidad,PC16,-0.00021531115094952888
nivelaprob_desc__especialidad,PC17,0.004680600704256734
nivelaprob_desc__especialidad,PC18,0.022814887303690374
nivelaprob_desc__especialidad,PC19,-0.0038509653018612092
nivelaprob_desc__especialidad,PC20,0.010690556853408396
nivelaprob_desc__especialidad,PC21,0.008144730149275217
nivelaprob_desc__especialidad,PC22,-0.010205002374555539
nivelaprob_desc__especialidad,PC23,0.005194894370450277
nivelaprob_desc__especialidad,PC24,-0.010197211152260055
nivelaprob_desc__especialidad,PC25,-0.004661428487388954
nivelaprob_desc__especialidad,PC26,-0.021918550864615353
nivelaprob_desc__especialidad,PC27,0.057787584512502294
nivelaprob_desc__especialidad,PC28,0.0021156851155672085
nivelaprob_desc__especialidad,PC29,0.03966965430870885
nivelaprob_desc__especialidad,PC30,0.01328110076163691
nivelaprob_desc__especialidad,PC31,0.14102295732260972
nivelaprob_desc__especialidad,PC32,0.04904314656581864
nivelaprob_desc__especialidad,PC33,-0.009057901630946346
nivelaprob_desc__especialidad,PC34,-0.07455955636706706
nivelaprob_desc__especialidad,PC35,0.0072029730249476695
nivelaprob_desc__especialidad,PC36,-0.00018233934873541324
nivelaprob_desc__especialidad,PC37,-0.00240561303905771
nivelaprob_desc__especialidad,PC38,0.013849064550155443
nivelaprob_desc__especialidad,PC39,-0.25373655716660964
nivelaprob_desc__especialidad,PC40,-0.1430368641755567
nivelaprob_desc__especialidad,PC41,-0.02884915220661869
nivelaprob_desc__especialidad,PC42,-0.0433863152940215
nivelaprob_desc__especialidad,PC43,-0.02981383873621736
nivelaprob_desc__especialidad,PC44,0.20093868564603162
nivelaprob_desc__especialidad,PC45,0.038238823739530574
nivelaprob_desc__especialidad,PC46,-0.5296340293000908
nivelaprob_desc__especialidad,PC47,-0.0015718092255443828
nivelaprob_desc__especialidad,PC48,0.7418523901217052
nivelaprob_desc__especialidad,PC49,0.012797885277790324
nivelaprob_desc__especialidad,PC50,0.0030673654184898134
nivelaprob_desc__especialidad,PC51,0.0013064375544666672
nivelaprob_desc__especialidad,PC52,-0.000436264110438758
nivelaprob_desc__especialidad,PC53,-0.03303759992423666
nivelaprob_desc__especialidad,PC54,-0.0035551329222913712
nivelaprob_desc__especialidad,PC55,-2.1317407321538897e-05
nivelaprob_desc__especialidad,PC56,0.015587646347843051
nivelaprob_desc__especialidad,PC57,0.00010700383740382085
nivelaprob_desc__especialidad,PC58,-5.771514570798305e-05
nivelaprob_desc__especialidad,PC59,-8.453789457898525e-05
nivelaprob_desc__especialidad,PC60,-6.527632357144595e-05
nivelaprob_desc__especialidad,PC61,1.3410765552198113e-06
nivelaprob_desc__especialidad,PC62,-1.3329372346098012e-06
nivelaprob_desc__especialidad,PC63,3.1731115435465825e-06
nivelaprob_desc__especialidad,PC64,-1.2113545348991382e-06
nivelaprob_desc__especialidad,PC65,-2.782783538331923e-06
nivelaprob_desc__especialidad,PC66,9.92230409305177e-07
nivelaprob_desc__especialidad,PC67,-4.687600326287585e-16
nivelaprob_desc__especialidad,PC68,-8.805465367377366e-17
nivelaprob_desc__especialidad,PC69,-1.0448994722742337e-15
nivelaprob_desc__especialidad,PC70,2.3431876761241325e-15
nivelaprob_desc__especialidad,PC71,3.8193952714602434e-16
nivelaprob_desc__especialidad,PC72,-3.81618690670732e-16
nivelaprob_desc__especialidad,PC73,4.478332343745432e-16
nivelaprob_desc__especialidad,PC74,-9.41295154266014e-16
nivelaprob_desc__especialidad,PC75,4.793067137958012e-17
nivelaprob_desc__especialidad,PC76,-1.865489407005567e-16
nivelaprob_desc__especialidad,PC77,-6.225693244643738e-17
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC1,-0.052718253915608235
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC2,-0.007840773210608262
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC3,-0.022993722886038973
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC4,0.021736872676969023
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC5,0.03957272146391606
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC6,0.07808305466991818
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC7,0.008665042516059497
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC8,0.025216011796286453
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC9,-0.033164402293326935
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC10,0.013551461768721828
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC11,0.0046783399048448224
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC12,-0.021913134116630772
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC13,-0.014058712564130988
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC14,0.03733539637281843
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC15,0.012230408642888156
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC16,-0.015429150925415575
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC17,-0.0028104221522469897
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC18,0.008428069565956061
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC19,0.011912961250939408
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC20,-0.0022110973101133876
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC21,0.04023198266165508
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC22,0.08127822873556657
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC23,-0.0313365752782558
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC24,-0.0009104988757513302
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC25,-0.012928075653140097
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC26,0.09562036360029084
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC27,0.11397079238314047
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC28,0.044037758407613384
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC29,-0.09514775758957607
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC30,0.03632565256639287
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC31,0.47346588099711123
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC32,0.07658008973267919
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC33,0.09545516325958428
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC34,0.7484274877269661
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC35,0.2640018882944648
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC36,-0.00169397766971904
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC37,-0.22536003824351858
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC38,0.10589781856109651
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC39,-0.031548777977611464
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC40,-0.0016427796895037295
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC41,0.008774881094881943
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC42,0.012820429084483847
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC43,0.0061732510769467895
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC44,-0.076543491494816
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC45,-0.02097032338677866
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC46,-0.007991960887471084
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC47,-0.0006989002316560309
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC48,-0.035225165216571874
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC49,-0.0006344219300333996
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC50,-0.0002745905963269938
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC51,-0.00010676264725841141
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC52,0.0001256882317876363
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC53,-0.008903790819169175
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC54,-0.0010888846889639018
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC55,2.1630275896561352e-05
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC56,0.004569438608915717
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC57,3.530480996383264e-05
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC58,-3.358865683320788e-05
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC59,-8.0887359533361e-06
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC60,-4.6075269593885675e-06
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC61,-8.285684804645976e-06
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC62,7.418755613973581e-06
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC63,1.0654302877051268e-06
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC64,2.481656694903083e-07
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC65,-5.409414721095255e-07
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC66,8.373313923837138e-07
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC67,3.795443535355784e-16
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC68,1.042324445339406e-16
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC69,9.34179867209134e-16
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC70,-1.5978207967412196e-15
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC71,-2.808530472209138e-16
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC72,4.720521090867256e-16
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC73,-3.0307583577194787e-16
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC74,6.359302216882749e-16
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC75,-2.2938280975399997e-16
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC76,-7.702266498495449e-17
nivelaprob_desc__estudios_tecnicos_o_comerciales,PC77,-8.299636871273561e-18
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC1,-0.00825742295649577
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC2,0.011573179633898574
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC3,-0.26869321428795684
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC4,0.20766535332789338
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC5,0.01913775312058448
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC6,0.2263956469566768
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC7,-0.18902511388830573
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC8,-0.15468285686453437
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC9,0.09360791745122381
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC10,-0.15276820312980316
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC11,0.007548028093899258
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC12,-0.12647691706383954
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC13,-0.07403426194650964
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC14,-0.6261219625915868
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC15,0.09288811162709176
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC16,0.0671137285197809
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC17,0.03437703267379133
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC18,-0.4085132111841194
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC19,-0.040992019277338594
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC20,-0.11609271959694376
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC21,-0.0842904591107284
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC22,0.11182056916877188
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC23,-0.015494896275495895
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC24,0.05867988429296145
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC25,0.012949961524976948
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC26,0.18531097220858148
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC27,-0.1096614103079272
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC28,-0.19555810436441315
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC29,-0.013870118659376773
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC30,-0.009032520030120221
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC31,-0.09523242684681855
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC32,-0.020991446166615517
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC33,0.02003942417425839
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC34,-0.03788780706396056
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC35,-0.08351053770149335
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC36,-0.0012641970628581704
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC37,-0.049239279549536205
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC38,0.035481404018650645
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC39,0.0013117163423604667
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC40,0.005900762068680666
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC41,0.004274179136192201
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC42,0.0048311796534082916
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC43,0.002546648470866615
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC44,-0.024293237594451147
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC45,-0.005442302643965652
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC46,-0.0017872954822715102
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC47,-0.0003245308012073665
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC48,-0.010402056233019513
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC49,0.0001237507360506476
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC50,-4.200084777346235e-05
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC51,-9.60357837802337e-06
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC52,6.184574424404492e-05
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC53,-0.00343057291555524
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC54,-0.0003826384172346165
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC55,9.298684908038031e-06
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC56,0.0017757541113688918
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC57,1.744668296508547e-05
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC58,-4.347457123366582e-06
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC59,-9.42156378147573e-06
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC60,-7.392305809063356e-06
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC61,3.2973828121687156e-07
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC62,-4.83589207454421e-07
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC63,5.844294426183318e-07
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC64,-2.536059117096612e-07
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC65,-2.9064994643508534e-07
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC66,8.630846705362001e-08
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC67,-5.737715327141064e-17
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC68,-2.274652866802551e-17
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC69,-5.887629573019019e-17
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC70,3.626102294929739e-16
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC71,5.728981766514406e-17
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC72,3.404445735700103e-17
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC73,1.1629734451685353e-17
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC74,-1.0330919900470658e-16
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC75,3.2081898427811826e-17
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC76,-1.6755952885266726e-17
nivelaprob_desc__licenciatura_o_ingenieria_profesional,PC77,-3.3771969358229416e-17
nivelaprob_desc__maestria,PC1,-0.043681486629646785
nivelaprob_desc__maestria,PC2,0.02033158481610048
nivelaprob_desc__maestria,PC3,-0.04885563466616323
nivelaprob_desc__maestria,PC4,0.02872743501488542
nivelaprob_desc__maestria,PC5,0.04485148264226672
nivelaprob_desc__maestria,PC6,0.09460218127271501
