anio,tabla,variable,tipo_documentado,etiqueta_variable,rango,definicion,catalogo_referencia,fuente
2020,concentradohogar,transfer,"N (12,2)",Transferencias,Sección y/o apartado,hogar y por las cuales el proveedor o donante no demanda retribución de ninguna naturaleza.,,doc_2020.pdf p.195
2020,concentradohogar,transporte,,Transporte,Sección y/o apartado,"mantenimiento, accesorios y servicios para vehículos; comunicaciones.",,doc_2020.pdf p.201
2020,concentradohogar,tuberculo,"N (12,2)",Tubérculos,Sección y/o apartado,Gasto en tubérculos.,,doc_2020.pdf p.197
2020,concentradohogar,ubica_geo,C (5),Ubicación geográfica,Sección y/o apartado,"municipio. Estas corresponden al Catálogo de claves de entidades federativas, municipios y localidades, que está disponible en el sitio del",,doc_2020.pdf p.187
2020,concentradohogar,upm,C (7),Unidad primaria de muestreo,Sección y/o apartado,"seleccionadas en la primera etapa del muestreo y corresponden a áreas geográficas con límites identificables en el terreno que agrupan un conjunto de viviendas, cuyo número depende",,doc_2020.pdf p.188
2020,concentradohogar,utensilios,"N (12,2)",Utensilios domésticos,Sección y/o apartado,domésticos.,,doc_2020.pdf p.200
2020,concentradohogar,utilidad,"N (12,2)",Ingresos de sociedades,Sección y/o apartado,sociedades y empresas que funcionan como sociedades.,,doc_2020.pdf p.194
2020,concentradohogar,verduras,"N (12,2)",Verduras,Sección y/o apartado,semillas.,,doc_2020.pdf p.197
2020,concentradohogar,vesti_calz,"N (12,2)",Vestido y calzado,Sección y/o apartado,distingue tanto el sexo de los integrantes del hogar como los diferentes grupos de edad de,,doc_2020.pdf p.199
2020,concentradohogar,vestido,"N (12,2)",Vestido,Sección y/o apartado,Gasto en prendas de vestir.,,doc_2020.pdf p.199
2020,concentradohogar,vivienda,"N (12,2)",Vivienda,Sección y/o apartado,energía eléctrica y combustibles.,,doc_2020.pdf p.199
2020,hogares,acc_alim1,C (1),Preocupación comida se acabe,"{1,2}","Alguna vez por falta de dinero o recursos, se vio En los últimos tres meses, por falta de dinero o en la preocupación que la comida se acabara.",,doc_2020.pdf p.48
2020,hogares,acc_alim10,C (1),Menor con alimentos no sanos,"{1,2}",menor no tuvo alimentación sana y variada.,,doc_2020.pdf p.50
2020,hogares,acc_alim11,C (1),Menor con poca variedad de alimentos,"{1,2}",menor tuvo una alimentación poco variada.,,doc_2020.pdf p.50
2020,hogares,acc_alim12,C (1),Menor comió menos,"{1,2}","Alguna vez por falta de dinero o recursos algún En los últimos tres meses, por falta de dinero o menor tuvo una reducida alimentación.",,doc_2020.pdf p.51
2020,hogares,acc_alim13,C (1),Disminuyó comida para menor,"{1,2}",menor recibió menos cantidad de alimentos.,,doc_2020.pdf p.51
2020,hogares,acc_alim14,C (1),Menor sintió hambre y no comió,"{1,2}","Alguna vez por falta de dinero o recursos algún En los últimos tres meses, por falta de dinero o menor sintió hambre pero no comió.",,doc_2020.pdf p.51
2020,hogares,acc_alim15,C (1),Menor se acostó con hambre,"{1,2}","Alguna vez por falta de dinero o recursos algún En los últimos tres meses, por falta de dinero o menor se acostó con hambre.",,doc_2020.pdf p.51
2020,hogares,acc_alim16,C (1),Menor con una o menos comidas,"{1,2}",menor dejó de comer todo un día.,,doc_2020.pdf p.51
2020,hogares,acc_alim18,C (1),Relación con el consumo regular,"{1,...,3}",Relación del consumo regular de alimentos con ¿Considera usted que el consumo que reportó fue lo reportado durante la semana de entrevista.,,doc_2020.pdf p.53
2020,hogares,acc_alim2,C (1),Sin comida,"{1,2}",quedaron sin comida.,,doc_2020.pdf p.49
2020,hogares,acc_alim3,C (1),Poca variedad de alimentos,"{1,2}","Alguna vez por falta de dinero o recursos no En los últimos tres meses, ¿alguna vez se quedaron obtuvieron una alimentación sana y variada.",,doc_2020.pdf p.49
2020,hogares,acc_alim4,C (1),Adulto poca variedad de alimentos,"{1,2}",adulto no obtuvo una alimentación sana y recursos ¿alguna vez usted o algún adulto en su variada.,,doc_2020.pdf p.49
2020,hogares,acc_alim5,C (1),Dejó algún alimento,"{1,2}","Alguna vez por falta de dinero o recursos algún En los últimos tres meses, por falta de dinero o adulto no tuvo desayuno, comida o cena.",,doc_2020.pdf p.49
2020,hogares,acc_alim6,C (1),Comió menos,"{1,2}",adulto comió menos de lo pensado.,,doc_2020.pdf p.49
2020,hogares,acc_alim7,C (1),Sintió hambre y no comió,"{1,2}","Alguna vez por falta de dinero o recursos algún En los últimos tres meses, por falta de dinero o adulto sintió hambre pero no comió.",,doc_2020.pdf p.50
2020,hogares,acc_alim8,C (1),Una o menos comidas,"{1,2}",adulto comió solo una vez o dejó de comer un recursos ¿alguna vez usted o algún adulto en su día.,,doc_2020.pdf p.50
2020,hogares,acc_alim9,C (1),Mendigar por comida,"{1,2}",adulto tuvo que mendigar o mandar a niños a recursos ¿alguna vez tuvieron que hacer algo que trabajar.,,doc_2020.pdf p.50
2020,hogares,alim17_1,N (1),Número de días que comieron cereales,Sección y/o apartado Sección IV,"hechos de maíz, trigo, arroz, avena, salvado, pan (blanco, integral, de caja, rústico, dulce), etcétera, durante la última semana.",,doc_2020.pdf p.52
2020,hogares,alim17_10,N (1),Número de días que comieron aceites,Sección y/o apartado Sección IV,"durante la última semana. comieron cualquier tipo de aceite (soya, cártamo,",,doc_2020.pdf p.53
2020,hogares,alim17_11,N (1),Número de días que comieron azúcar,Sección y/o apartado Sección IV,"Número de días que comieron azúcar o mieles comieron azúcar o miel (de abeja o maple), jarabe de durante la última semana.",,doc_2020.pdf p.53
2020,hogares,alim17_12,N (1),Número de días que comieron otros alimentos,Sección y/o apartado Sección IV,"como condimentos, café, té durante la última Durante los últimos siete días, ¿cuántos días semana.",,doc_2020.pdf p.53
2020,hogares,alim17_2,N (1),Número de días que comieron tubérculos,Sección y/o apartado Sección IV,"provenientes de raíces o tubérculos, durante la Durante los últimos siete días, ¿cuántos días última semana.",,doc_2020.pdf p.52
2020,hogares,alim17_3,N (1),Número de días que comieron verduras,Sección y/o apartado Sección IV,"Número de días que comieron verduras durante Durante los últimos siete días, ¿cuántos días la última semana.",,doc_2020.pdf p.52
2020,hogares,alim17_4,N (1),Número de días que comieron frutas,Sección y/o apartado Sección IV,"Número de días que comieron frutas durante la Durante los últimos siete días, ¿cuántos días última semana.",,doc_2020.pdf p.52
2020,hogares,alim17_5,N (1),Número de días que comieron carne,Sección y/o apartado Sección IV,última semana.,,doc_2020.pdf p.52
2020,hogares,alim17_6,N (1),Número de días que comieron huevo,Sección y/o apartado Sección IV,"Durante los últimos siete días, ¿cuántos días última semana.",,doc_2020.pdf p.52
2020,hogares,alim17_7,N (1),Número de días que comieron pescado,Sección y/o apartado Sección IV,"Número de días que comieron pescado o Durante los últimos siete días, ¿cuántos días mariscos durante la última semana.",,doc_2020.pdf p.52
2020,hogares,alim17_8,N (1),Número de días que comieron leguminosas,Sección y/o apartado Sección IV,"Número de días que comieron leguminosas o comieron alimentos a base de frijoles, lentejas, semillas durante la última semana.",,doc_2020.pdf p.53
2020,hogares,alim17_9,N (1),Número de días que comieron lácteos,Sección y/o apartado Sección IV,"Número de días que comieron productos Durante los últimos siete días, ¿cuántos días lácteos durante la última semana.",,doc_2020.pdf p.53
2020,hogares,anio_aspir,C (2),Año de la última aspiradora adquirida,"{00,...,16,50,...,99}",Año de adquisición de la última aspiradora.,,doc_2020.pdf p.61
2020,hogares,anio_auto,C (2),Año del último automóvil adquirido,"{00,...,16,50,...,99}",Año de adquisición del último automóvil.,,doc_2020.pdf p.54
2020,hogares,anio_bici,C (2),Año de la última bicicleta adquirida,"{00,...,16,50,...,99}",Año de adquisición de la última bicicleta. ¿En qué año adquirió su última bicicleta que se,,doc_2020.pdf p.55
2020,hogares,anio_canoa,C (2),Año de la última canoa adquirida,"{00,...,16,50,...,99}",trajinera u otros vehículos para navegar.,,doc_2020.pdf p.56
2020,hogares,anio_carret,C (2),Año de la última carreta adquirida,"{00,...,16,50,...,99}","Año de adquisición de la última carreta. ¿En qué año adquirió su última carreta, calandria u",,doc_2020.pdf p.56
2020,hogares,anio_compu,C (2),Año de la última computadora adquirida,"{00,...,16,50,...,99}",Año de adquisición de la última computadora.,,doc_2020.pdf p.61
2020,hogares,anio_dvd,C (2),Año del último dvd adquirido,"{00,...,16,50,...,99}",(reproductor de discos de video.,,doc_2020.pdf p.58
2020,hogares,anio_ester,C (2),Año del último estéreo adquirido,"{00,...,16,50,...,99}",minicomponente.,,doc_2020.pdf p.57
2020,hogares,anio_estuf,C (2),Año de la última estufa adquirida,"{00,...,16,50,...,99}",eléctrica.,,doc_2020.pdf p.59
2020,hogares,anio_grab,C (2),Año de la última radiograbadora adquirida,"{00,...,16,50,...,99}",Año de adquisición de la última grabadora.,,doc_2020.pdf p.57
2020,hogares,anio_impre,C (2),Año de la última impresora adquirida,"{00,...,16,50,...,99}",Año de adquisición de la última impresora.,,doc_2020.pdf p.61
2020,hogares,anio_juego,C (2),Año del último videojuego adquirido,"{00,...,16,50,...,99}","Año de adquisición del último videojuego. ¿En qué año adquirió su último videojuegos: Wii,",,doc_2020.pdf p.61
2020,hogares,anio_lavad,C (2),Año de la última lavadora adquirida,"{00,...,16,50,...,99}",Año de adquisición de la última lavadora.,,doc_2020.pdf p.60
2020,hogares,anio_licua,C (2),Año de la última licuadora adquirida,"{00,...,16,50,...,99}",Año de adquisición de la última licuadora.,,doc_2020.pdf p.58
2020,hogares,anio_maqui,C (2),Año de la última máquina de coser adquirida,"{00,...,16,50,...,99}",coser.,,doc_2020.pdf p.60
2020,hogares,anio_micro,C (2),Año del último horno adquirido,"{00,...,16,50,...,99}",microondas.,,doc_2020.pdf p.59
2020,hogares,anio_moto,C (2),Año de la última moto adquirida,"{00,...,16,50,...,99}",motoneta.,,doc_2020.pdf p.55
2020,hogares,anio_otro,C (2),Año del último vehículo adquirido,"{00,...,16,50,...,99}",tipo.,,doc_2020.pdf p.56
2020,hogares,anio_pickup,C (2),Año de la última pickup adquirida,"{00,...,16,50,...,99}",caja.,,doc_2020.pdf p.55
2020,hogares,anio_planc,C (2),Año de la última plancha adquirida,"{00,...,16,50,...,99}",eléctrica.,,doc_2020.pdf p.60
2020,hogares,anio_radio,C (2),Año de la última radio adquirida,"{00,...,16,50,...,99}",Año de adquisición de la última radio.,,doc_2020.pdf p.57
2020,hogares,anio_refri,C (2),Año del último refrigerador adquirido,"{00,...,16,50,...,99}",Año de adquisición del último refrigerador.,,doc_2020.pdf p.59
2020,hogares,anio_tosta,C (2),Año del último tostador adquirido,"{00,...,16,50,...,99}",Año de adquisición del último tostador eléctrico.,,doc_2020.pdf p.59
2020,hogares,anio_trici,C (2),Año del último triciclo adquirido,"{00,...,16,50,...,99}",Año de adquisición del último triciclo. ¿En qué año adquirió su último triciclo de carga,,doc_2020.pdf p.56
2020,hogares,anio_tva,C (2),Año del último televisor analógico adquirido,"{00,...,16,50,...,99}",analógico.,,doc_2020.pdf p.57
2020,hogares,anio_tvd,C (2),Año del último televisor digital adquirido,"{00,...,16,50,...,99}",Año de adquisición del último televisor digital.,,doc_2020.pdf p.58
2020,hogares,anio_van,C (2),Año de la última camioneta adquirida,"{00,...,16,50,...,99}",cerrada o con cabina.,,doc_2020.pdf p.55
2020,hogares,anio_venti,C (2),Año del último ventilador adquirido,"{00,...,16,50,...,99}",Año de adquisición del último ventilador.,,doc_2020.pdf p.60
2020,hogares,anio_video,C (2),Año de la última videocasetera adquirida,"{00,...,16,50,...,99}",Año de adquisición de la última videocasetera.,,doc_2020.pdf p.58
2020,hogares,autocons,C (1),Autoconsumo,"{1,2}","obtuvo de un negocio que es de su propiedad, durante la semana de referencia.",,doc_2020.pdf p.65
2020,hogares,bene_licon,C (1),Beneficiario Liconsa,"{1,2}","Beneficiario en el hogar del Programa de Actualmente, ¿usted o algún integrante del hogar es Abasto Social de Leche (Liconsa).",,doc_2020.pdf p.67
2020,hogares,celular,C (1),Teléfono celular,"{1,2}",móvil aunque sea un solo integrante del hogar.,,doc_2020.pdf p.54
2020,hogares,cond_dicon,C (1),Venta condicionada,"{1,2}",Venta condicionada en tienda Diconsa. ¿Les condicionan la venta de artículos alimentarios,,doc_2020.pdf p.68
2020,hogares,cond_licon,C (1),Otorgamiento condicionado,"{1,2}",Compra condicionada por Liconsa. ¿Les condicionan el otorgamiento de leche Liconsa,,doc_2020.pdf p.67
2020,hogares,conex_inte,C (1),Dispone de conexión a internet,"{1,2}","telefónica, tarjeta prepagada o telecable.",,doc_2020.pdf p.54
2020,hogares,consumo,C (1),Consumo,"{1,2}","el desayuno, la comida o la cena o para la cada ... ¿las realizó en alguno de los días en los que despensa, en alguno de los días de la semana",,doc_2020.pdf p.64
2020,hogares,diconsa,C (1),Tienda Diconsa en la localidad,"{1,...,3}",Tienda de Diconsa en la colonia o localidad.,,doc_2020.pdf p.68
2020,hogares,embarazo_g,C (1),Servicios médicos parto,"{1,2}","profesionales o no, así como los medicamentos recetados, análisis clínicos, etcétera.",,doc_2020.pdf p.66
2020,hogares,er_aparato,C (1),Radio mediante aparato físico,{1},Medio por el cual se escucha la radio.,,doc_2020.pdf p.62
2020,hogares,er_aplicac,C (1),Radio mediante aplicación,{4},Medio por el cual se escucha la radio.,,doc_2020.pdf p.62
2020,hogares,er_celular,C (1),Radio mediante teléfono celular,{2},Medio por el cual se escucha la radio.,,doc_2020.pdf p.62
2020,hogares,er_compu,C (1),Radio mediante computadora,{3},Medio por el cual se escucha la radio.,,doc_2020.pdf p.62
2020,hogares,er_otro,C (1),Radio por otro medio,{6},Medio por el cual se escucha la radio.,,doc_2020.pdf p.62
2020,hogares,er_tv,C (1),Radio mediante televisión,{5},Medio por el cual se escucha la radio.,,doc_2020.pdf p.62
2020,hogares,esc_radio,C (1),Escuchan la radio,"{1,2}",En su hogar escuchan la radio.,,doc_2020.pdf p.61
2020,hogares,est_alim,N (9),Estimación de gastos en alimentos,Sección y/o apartado bebidas consumidas dentro y fuera de la casa y,bebidas y tabaco consumidos dentro y fuera de casa.,,doc_2020.pdf p.67
2020,hogares,est_trans,N (9),Estimación en gastos de transporte,Sección y/o apartado Estimación del gasto mensual en transporte público,público.,,doc_2020.pdf p.67
2020,hogares,foliohog,C (1),Identificador del hogar,Sección y/o apartado,5 los hogares adicionales.,,doc_2020.pdf p.48
2020,hogares,folioviv,C (10),Identificador de la vivienda,Sección y/o apartado,"rural, código 6), cuatro dígitos del número consecutivo de la upm, un dígito de la decena de levantamiento y dos dígitos con un número",,doc_2020.pdf p.48
2020,hogares,frec_dicon,C(1),Frecuencia de compra en Diconsa,"{1,...,3}",Frecuencia de compra en tienda Diconsa. ¿Con qué frecuencia usted o algún integrante del,,doc_2020.pdf p.68
2020,hogares,habito_1,C (1),Cada mes,{1},Frecuencia con la que realiza las compras de ¿Cada cuándo realizan las compras en alimentos y alimentos y bebidas.,,doc_2020.pdf p.63
2020,hogares,habito_2,C (1),Cada 15 días,{2},Frecuencia con la que realiza las compras de ¿Cada cuándo realizan las compras en alimentos y alimentos y bebidas.,,doc_2020.pdf p.63
2020,hogares,habito_3,C (1),Cada 8 días,{3},Frecuencia con la que realiza las compras de ¿Cada cuándo realizan las compras en alimentos y alimentos y bebidas.,,doc_2020.pdf p.63
2020,hogares,habito_4,C (1),Cada tercer día,{4},Frecuencia con la que realiza las compras de ¿Cada cuándo realizan las compras en alimentos y alimentos y bebidas.,,doc_2020.pdf p.64
2020,hogares,habito_5,C (1),Diariamente,{5},Frecuencia con la que realiza las compras de ¿Cada cuándo realizan las compras en alimentos y alimentos y bebidas.,,doc_2020.pdf p.64
2020,hogares,habito_6,C (1),Otros,{6},Algún otro intervalo de frecuencia con que haga ¿Cada cuándo realizan las compras en alimentos y las compras.,,doc_2020.pdf p.64
2020,hogares,huesp_come,N (1),Huéspedes que pagan por comer,Sección y/o apartado Sección II,Personas que pagan para comer en el hogar. ¿De esa o esas personas cuántas de ellas también,,doc_2020.pdf p.48
2020,hogares,huespedes,N (1),Huéspedes que pagan por dormir,Sección y/o apartado Sección II,dormir.,,doc_2020.pdf p.48
2020,hogares,lts_licon,C (1),Litros de leche Liconsa,"{1,...,7}",compra a la semana.,,doc_2020.pdf p.68
2020,hogares,negcua,C (1),Negocio del hogar,"{1,2}","negocio ya sea que se de dedique a procesar, propiedad del hogar que se dedique a elaborar, vender o prestar un servicio.",,doc_2020.pdf p.67
2020,hogares,nr_viv,C (2),Número de renglón de vivienda,Sección y/o apartado 1.5 Viviendas y Servicios de Conservación,una cuota por la vivienda como prestación en el Asignar el número de renglón que corresponda trabajo.,,doc_2020.pdf p.64
2020,hogares,num_aspir,N (2),Número de aspiradoras del hogar,Sección y/o apartado Sección V,hogar.,,doc_2020.pdf p.60
2020,hogares,num_auto,N (2),Número de automóviles del hogar,Sección y/o apartado Sección V,hogar.,,doc_2020.pdf p.54
2020,hogares,num_bici,N (2),Número de bicicletas del hogar,Sección y/o apartado Sección V,medio de transporte en el hogar.,,doc_2020.pdf p.55
2020,hogares,num_canoa,N (2),Número de canoas del hogar,Sección y/o apartado Sección V,vehículos para navegar con los que cuenta el hogar.,,doc_2020.pdf p.56
